,Group 1,Group 2,Analist,Engineer,diff_cor,P_val
736,Overtuigingskracht,Ondernemerschap,0.8939968679714624,0.8644548418575985,0.029542026113863917,0.9371864323491435
737,Plannen en organiseren,Ondernemerschap,0.8250483397777387,0.5271809469944551,0.29786739278328367,0.4289825872019337
738,Relatiebeheer,Ondernemerschap,0.8907882915847611,0.6340967844121692,0.2566915071725919,0.49497817976516023
739,Resultaatgerichtheid,Ondernemerschap,0.8555907816202906,0.9370947287538377,-0.08150394713354714,0.827932160306321
740,Samenwerking,Ondernemerschap,0.45691796696804,0.3857629894090263,0.07115497755901368,0.8494880489908936
741,Sensitiviteit,Ondernemerschap,0.5696107351408529,0.259357872407553,0.31025286273329994,0.41022489230337356
742,Sociabiliteit,Ondernemerschap,0.8000769955543054,0.2571282305177029,0.5429487650366025,0.15370683672384722
743,Stressbestendigheid,Ondernemerschap,0.8752343202455733,0.08313130122840219,0.7921030190171712,0.04060511914476672
744,Voortgangscontrole,Ondernemerschap,0.8200573058439763,0.6728567526290169,0.1472005532149594,0.6948791771159248
745,Zelfstandigheid,Ondernemerschap,0.18567060578642788,0.47432753160796476,-0.2886569258215369,0.44326395256745754
746,Organisatiesensitiviteit,Optreden,0.4932022278636623,0.11273760937228046,0.38046461849138186,0.31377981307776626
747,Overtuigingskracht,Optreden,0.8940842596091113,0.8642448233237944,0.029839436285316934,0.936555452667974
748,Plannen en organiseren,Optreden,0.7629779803197831,0.8253250219955633,-0.0623470416757802,0.8679278724016029
749,Relatiebeheer,Optreden,0.8852825528820022,0.7497979971588027,0.1354845557231995,0.7180351130579168
750,Resultaatgerichtheid,Optreden,0.7066434158108951,0.9285095636120125,-0.22186614780111746,0.5549592386212776
751,Samenwerking,Optreden,0.6772835688730993,0.15967073506383256,0.5176128338092667,0.17324934591571162
752,Sensitiviteit,Optreden,0.7063846221052492,0.16317056175429406,0.5432140603509552,0.15351186029019415
753,Sociabiliteit,Optreden,0.9248560589286849,0.43786452442704,0.48699153450164495,0.19939647290505036
754,Stressbestendigheid,Optreden,0.8520274426462734,0.10144763710017067,0.7505798055461027,0.05163376489574589
755,Voortgangscontrole,Optreden,0.7484917579623167,0.6814937870272654,0.06699797093505133,0.858180889759415
756,Zelfstandigheid,Optreden,0.20403199361948457,0.2585251899034417,-0.05449319628395713,0.8844341458224483
757,Overtuigingskracht,Organisatiesensitiviteit,0.1239308419932891,-0.17341225124910958,0.2973430932423987,0.42978797278025027
758,Plannen en organiseren,Organisatiesensitiviteit,0.2917082268573326,0.5312731084873004,-0.23956488162996775,0.5240172658375901
759,Relatiebeheer,Organisatiesensitiviteit,0.5822960172261036,0.42719178341892977,0.1551042338071738,0.6794227257554684
760,Resultaatgerichtheid,Organisatiesensitiviteit,0.4459650015974921,0.19249977728283038,0.2534652243146617,0.5003790280507538
761,Samenwerking,Organisatiesensitiviteit,0.9120683610730032,0.929735444802325,-0.017667083729321797,0.9624093761476342
762,Sensitiviteit,Organisatiesensitiviteit,0.9027845471616647,0.9412432807203132,-0.038458733558648484,0.9182886670100563
763,Sociabiliteit,Organisatiesensitiviteit,0.7609522391024841,0.8076557057008296,-0.046703466598345456,0.9008576156366657
764,Stressbestendigheid,Organisatiesensitiviteit,0.7022210354290583,-0.04278776963389803,0.7450088050629564,0.05329706488189445
765,Voortgangscontrole,Organisatiesensitiviteit,0.21026535100456042,0.4630148358713494,-0.25274948486678894,0.5015815979330669
766,Zelfstandigheid,Organisatiesensitiviteit,-0.42511110779747513,0.02117791551031049,-0.44628902330778564,0.2386775878236349
767,Plannen en organiseren,Overtuigingskracht,0.40160377188579544,0.22907470149958464,0.1725290703862108,0.6458475687270762
768,Relatiebeheer,Overtuigingskracht,0.62097067751617,0.3058769815467659,0.31509369596940406,0.40303394359539757
769,Resultaatgerichtheid,Overtuigingskracht,0.48752850559533695,0.9028064259329993,-0.41527792033766237,0.2722367144807514
770,Samenwerking,Overtuigingskracht,0.19114699396646043,-0.05144196634718597,0.2425889603136464,0.5188242104987486
771,Sensitiviteit,Overtuigingskracht,0.2910692715319783,0.13711531066752364,0.15395396086445468,0.681663663954617
772,Sociabiliteit,Overtuigingskracht,0.7017562791024688,0.06378349067348212,0.6379727884289867,0.09554019687398974
773,Stressbestendigheid,Overtuigingskracht,0.7876084548863329,-0.021786217933791763,0.8093946728201247,0.03666448292812663
774,Voortgangscontrole,Overtuigingskracht,0.5453470657600232,0.12403042569178249,0.42131664006824077,0.26544977282656035
775,Zelfstandigheid,Overtuigingskracht,0.49433189301719144,0.48746408237733996,0.006867810639851479,0.9853824181635944
776,Relatiebeheer,Plannen en organiseren,0.7314810170190424,0.7482211830146211,-0.016740165995578704,0.9643801912662426
777,Resultaatgerichtheid,Plannen en organiseren,0.8337974409349942,0.7781604987127809,0.05563694222221327,0.882026911235958
778,Samenwerking,Plannen en organiseren,0.24061389227984065,0.6109524120785729,-0.3703385197987322,0.3266430868752199
779,Sensitiviteit,Plannen en organiseren,0.349169574081534,0.49398089975689297,-0.14481132567535898,0.6995781351482566
780,Sociabiliteit,Plannen en organiseren,0.6954579216294948,0.63488462484872,0.06057329678077483,0.8716507400318494
781,Stressbestendigheid,Plannen en organiseren,0.6380547141702894,0.04174540203414559,0.5963093121361438,0.11828893912273597
782,Voortgangscontrole,Plannen en organiseren,0.9520422250759323,0.9680141123820525,-0.015971887306120203,0.9660138804600202
783,Zelfstandigheid,Plannen en organiseren,0.2817073463020932,-0.19124643306025807,0.4729537793623513,0.212347200505695
784,Resultaatgerichtheid,Relatiebeheer,0.6884562315968319,0.5573208836953932,0.13113534790143866,0.7267018180116562
785,Samenwerking,Relatiebeheer,0.6660970155458661,0.7267620649036115,-0.060665049357745415,0.8714580892685735
786,Sensitiviteit,Relatiebeheer,0.7178987552131477,0.837242450404534,-0.11934369519138632,0.7503806934709296
787,Sociabiliteit,Relatiebeheer,0.9287152615739344,0.8486741146683807,0.08004114690555364,0.8309712386085066
788,Stressbestendigheid,Relatiebeheer,0.7373339049245832,0.5306785651549427,0.20665533976964046,0.5822779517743495
789,Voortgangscontrole,Relatiebeheer,0.8001430653223474,0.781355918020101,0.0187871473022464,0.9600282150716193
790,Zelfstandigheid,Relatiebeheer,-0.04277666246803606,0.2902907655257349,-0.333067427993771,0.37703129063289076
791,Samenwerking,Resultaatgerichtheid,0.47478911840375065,0.1186917142626344,0.35609740414111624,0.34533146455986663
792,Sensitiviteit,Resultaatgerichtheid,0.4834604972005903,0.24734735668631083,0.23611314051427948,0.5299785685859
793,Sociabiliteit,Resultaatgerichtheid,0.6918480864459119,0.1776185156928113,0.5142295707531006,0.17599985501270643
794,Stressbestendigheid,Resultaatgerichtheid,0.7400827427518388,-0.19818891976072933,0.9382716625125682,0.01653726016267676
795,Voortgangscontrole,Resultaatgerichtheid,0.8185055685263161,0.657141976198981,0.1613635923273351,0.6672806277821755
796,Zelfstandigheid,Resultaatgerichtheid,0.05988843969147129,0.31327831584838844,-0.25338987615691716,0.5005055511201246
797,Sensitiviteit,Samenwerking,0.9137097690923947,0.9462045251329066,-0.032494756040511996,0.9309238704299279
798,Sociabiliteit,Samenwerking,0.8816150382743949,0.9240844162492934,-0.04246937797489847,0.9098036689765678
799,Stressbestendigheid,Samenwerking,0.7616867835563804,0.683095982415364,0.07859080114101646,0.8339870512924985
800,Voortgangscontrole,Samenwerking,0.22922743978746762,0.7774640695557259,-0.5482366297682583,0.14985751051970775
801,Zelfstandigheid,Samenwerking,-0.4313935064811332,-0.24719329751681587,-0.18420020896431735,0.6237678208361723
802,Sociabiliteit,Sensitiviteit,0.9122330443108773,0.9533256574366856,-0.041092613125808364,0.9127152202537148
803,Stressbestendigheid,Sensitiviteit,0.7265291389998065,0.15961280894386537,0.5669163300559412,0.13687137592535792
804,Voortgangscontrole,Sensitiviteit,0.4160995700109225,0.42898158138808207,-0.012882011377159552,0.9725857109184239
805,Zelfstandigheid,Sensitiviteit,-0.2035541633525247,0.05784548521525819,-0.26139964856778286,0.48715540053120865
806,Stressbestendigheid,Sociabiliteit,0.8171823846759819,0.79859385445932,0.018588530216661958,0.9604504317786347
807,Voortgangscontrole,Sociabiliteit,0.7808200800908648,0.6441614996231428,0.13665858046772195,0.7157020486374632
808,Zelfstandigheid,Sociabiliteit,0.08979806973788147,0.24047538799903675,-0.15067731826115527,0.6880631935234012
809,Voortgangscontrole,Stressbestendigheid,0.6235604012074666,0.21670533128803104,0.40685506991943554,0.28190901383778755
810,Zelfstandigheid,Stressbestendigheid,0.18443293005543712,0.7744787169184506,-0.5900457868630135,0.12206543834622341
811,Zelfstandigheid,Voortgangscontrole,0.37421834813885624,0.43636935180608505,-0.06215100366722881,0.8683391828138838
