Correlation,Subkenmerk 1,Subkenmerk 2,Hoofdkenmerk 1,Hoofdkenmerk 2,Richting
,Conformisme,Hartelijkheid,Structuur,Sociabiliteit,Product Owner
-1.0,Conformisme,Incasseringsvermogen,Structuur,Stabiliteit,Product Owner
,Conformisme,Nauwkeurigheid,Structuur,Structuur,Product Owner
,Conformisme,Onafhankelijkheid,Structuur,Gedrevenheid,Product Owner
-1.0,Conformisme,Ordelijkheid,Structuur,Structuur,Product Owner
-1.0,Conformisme,Originaliteit,Structuur,Gedrevenheid,Product Owner
1.0,Conformisme,Positivisme,Structuur,Stabiliteit,Product Owner
1.0,Conformisme,Regelmaat,Structuur,Structuur,Product Owner
1.0,Conformisme,Sociaal Ontspannen,Structuur,Sociabiliteit,Product Owner
-1.0,Conformisme,Status,Structuur,Invloed,Product Owner
-1.0,Conformisme,Variatiebehoefte,Structuur,Gedrevenheid,Product Owner
1.0,Conformisme,Vertrouwen,Structuur,Sociabiliteit,Product Owner
-1.0,Conformisme,Volharding,Structuur,Gedrevenheid,Product Owner
,Conformisme,Weloverwogen,Structuur,Structuur,Product Owner
1.0,Conformisme,Zelfonthulling,Structuur,Sociabiliteit,Product Owner
-1.0,Conformisme,Zelfontwikkeling,Structuur,Gedrevenheid,Product Owner
1.0,Conformisme,Zelfvertoon,Structuur,Invloed,Product Owner
,Conformisme,Zelfvertrouwen,Structuur,Stabiliteit,Product Owner
,Conformisme,Zorgzaamheid,Structuur,Sociabiliteit,Product Owner
,Contactbehoefte,Dominantie,Sociabiliteit,Invloed,Product Owner
,Contactbehoefte,Energie,Sociabiliteit,Gedrevenheid,Product Owner
,Contactbehoefte,Frustratietolerantie,Sociabiliteit,Stabiliteit,Product Owner
,Contactbehoefte,Hartelijkheid,Sociabiliteit,Sociabiliteit,Product Owner
,Contactbehoefte,Incasseringsvermogen,Sociabiliteit,Stabiliteit,Product Owner
,Contactbehoefte,Nauwkeurigheid,Sociabiliteit,Structuur,Product Owner
,Contactbehoefte,Onafhankelijkheid,Sociabiliteit,Gedrevenheid,Product Owner
,Contactbehoefte,Ordelijkheid,Sociabiliteit,Structuur,Product Owner
,Contactbehoefte,Originaliteit,Sociabiliteit,Gedrevenheid,Product Owner
,Contactbehoefte,Positivisme,Sociabiliteit,Stabiliteit,Product Owner
,Contactbehoefte,Regelmaat,Sociabiliteit,Structuur,Product Owner
,Contactbehoefte,Sociaal Ontspannen,Sociabiliteit,Sociabiliteit,Product Owner
,Contactbehoefte,Status,Sociabiliteit,Invloed,Product Owner
,Contactbehoefte,Variatiebehoefte,Sociabiliteit,Gedrevenheid,Product Owner
,Contactbehoefte,Vertrouwen,Sociabiliteit,Sociabiliteit,Product Owner
,Contactbehoefte,Volharding,Sociabiliteit,Gedrevenheid,Product Owner
,Contactbehoefte,Weloverwogen,Sociabiliteit,Structuur,Product Owner
,Contactbehoefte,Zelfonthulling,Sociabiliteit,Sociabiliteit,Product Owner
,Contactbehoefte,Zelfontwikkeling,Sociabiliteit,Gedrevenheid,Product Owner
,Contactbehoefte,Zelfvertoon,Sociabiliteit,Invloed,Product Owner
,Contactbehoefte,Zelfvertrouwen,Sociabiliteit,Stabiliteit,Product Owner
,Contactbehoefte,Zorgzaamheid,Sociabiliteit,Sociabiliteit,Product Owner
,Dominantie,Energie,Invloed,Gedrevenheid,Product Owner
,Dominantie,Frustratietolerantie,Invloed,Stabiliteit,Product Owner
,Dominantie,Hartelijkheid,Invloed,Sociabiliteit,Product Owner
,Dominantie,Incasseringsvermogen,Invloed,Stabiliteit,Product Owner
,Dominantie,Nauwkeurigheid,Invloed,Structuur,Product Owner
,Dominantie,Onafhankelijkheid,Invloed,Gedrevenheid,Product Owner
,Dominantie,Ordelijkheid,Invloed,Structuur,Product Owner
,Dominantie,Originaliteit,Invloed,Gedrevenheid,Product Owner
,Dominantie,Positivisme,Invloed,Stabiliteit,Product Owner
,Dominantie,Regelmaat,Invloed,Structuur,Product Owner
,Dominantie,Sociaal Ontspannen,Invloed,Sociabiliteit,Product Owner
,Dominantie,Status,Invloed,Invloed,Product Owner
,Dominantie,Variatiebehoefte,Invloed,Gedrevenheid,Product Owner
,Dominantie,Vertrouwen,Invloed,Sociabiliteit,Product Owner
,Dominantie,Volharding,Invloed,Gedrevenheid,Product Owner
,Dominantie,Weloverwogen,Invloed,Structuur,Product Owner
,Dominantie,Zelfonthulling,Invloed,Sociabiliteit,Product Owner
,Dominantie,Zelfontwikkeling,Invloed,Gedrevenheid,Product Owner
,Dominantie,Zelfvertoon,Invloed,Invloed,Product Owner
,Dominantie,Zelfvertrouwen,Invloed,Stabiliteit,Product Owner
,Dominantie,Zorgzaamheid,Invloed,Sociabiliteit,Product Owner
-1.0,Energie,Frustratietolerantie,Gedrevenheid,Stabiliteit,Product Owner
,Energie,Hartelijkheid,Gedrevenheid,Sociabiliteit,Product Owner
1.0,Energie,Incasseringsvermogen,Gedrevenheid,Stabiliteit,Product Owner
,Energie,Nauwkeurigheid,Gedrevenheid,Structuur,Product Owner
,Energie,Onafhankelijkheid,Gedrevenheid,Gedrevenheid,Product Owner
1.0,Energie,Ordelijkheid,Gedrevenheid,Structuur,Product Owner
1.0,Energie,Originaliteit,Gedrevenheid,Gedrevenheid,Product Owner
-1.0,Energie,Positivisme,Gedrevenheid,Stabiliteit,Product Owner
-1.0,Energie,Regelmaat,Gedrevenheid,Structuur,Product Owner
-1.0,Energie,Sociaal Ontspannen,Gedrevenheid,Sociabiliteit,Product Owner
1.0,Energie,Status,Gedrevenheid,Invloed,Product Owner
1.0,Energie,Variatiebehoefte,Gedrevenheid,Gedrevenheid,Product Owner
-1.0,Energie,Vertrouwen,Gedrevenheid,Sociabiliteit,Product Owner
1.0,Energie,Volharding,Gedrevenheid,Gedrevenheid,Product Owner
,Energie,Weloverwogen,Gedrevenheid,Structuur,Product Owner
-1.0,Energie,Zelfonthulling,Gedrevenheid,Sociabiliteit,Product Owner
1.0,Energie,Zelfontwikkeling,Gedrevenheid,Gedrevenheid,Product Owner
-1.0,Energie,Zelfvertoon,Gedrevenheid,Invloed,Product Owner
,Energie,Zelfvertrouwen,Gedrevenheid,Stabiliteit,Product Owner
,Energie,Zorgzaamheid,Gedrevenheid,Sociabiliteit,Product Owner
,Frustratietolerantie,Hartelijkheid,Stabiliteit,Sociabiliteit,Product Owner
-1.0,Frustratietolerantie,Incasseringsvermogen,Stabiliteit,Stabiliteit,Product Owner
,Frustratietolerantie,Nauwkeurigheid,Stabiliteit,Structuur,Product Owner
,Frustratietolerantie,Onafhankelijkheid,Stabiliteit,Gedrevenheid,Product Owner
-1.0,Frustratietolerantie,Ordelijkheid,Stabiliteit,Structuur,Product Owner
-1.0,Frustratietolerantie,Originaliteit,Stabiliteit,Gedrevenheid,Product Owner
1.0,Frustratietolerantie,Positivisme,Stabiliteit,Stabiliteit,Product Owner
1.0,Frustratietolerantie,Regelmaat,Stabiliteit,Structuur,Product Owner
1.0,Frustratietolerantie,Sociaal Ontspannen,Stabiliteit,Sociabiliteit,Product Owner
-1.0,Frustratietolerantie,Status,Stabiliteit,Invloed,Product Owner
-1.0,Frustratietolerantie,Variatiebehoefte,Stabiliteit,Gedrevenheid,Product Owner
1.0,Frustratietolerantie,Vertrouwen,Stabiliteit,Sociabiliteit,Product Owner
-1.0,Frustratietolerantie,Volharding,Stabiliteit,Gedrevenheid,Product Owner
,Frustratietolerantie,Weloverwogen,Stabiliteit,Structuur,Product Owner
1.0,Frustratietolerantie,Zelfonthulling,Stabiliteit,Sociabiliteit,Product Owner
-1.0,Frustratietolerantie,Zelfontwikkeling,Stabiliteit,Gedrevenheid,Product Owner
1.0,Frustratietolerantie,Zelfvertoon,Stabiliteit,Invloed,Product Owner
,Frustratietolerantie,Zelfvertrouwen,Stabiliteit,Stabiliteit,Product Owner
,Frustratietolerantie,Zorgzaamheid,Stabiliteit,Sociabiliteit,Product Owner
,Hartelijkheid,Incasseringsvermogen,Sociabiliteit,Stabiliteit,Product Owner
,Hartelijkheid,Nauwkeurigheid,Sociabiliteit,Structuur,Product Owner
,Hartelijkheid,Onafhankelijkheid,Sociabiliteit,Gedrevenheid,Product Owner
,Hartelijkheid,Ordelijkheid,Sociabiliteit,Structuur,Product Owner
,Hartelijkheid,Originaliteit,Sociabiliteit,Gedrevenheid,Product Owner
,Hartelijkheid,Positivisme,Sociabiliteit,Stabiliteit,Product Owner
,Hartelijkheid,Regelmaat,Sociabiliteit,Structuur,Product Owner
,Hartelijkheid,Sociaal Ontspannen,Sociabiliteit,Sociabiliteit,Product Owner
,Hartelijkheid,Status,Sociabiliteit,Invloed,Product Owner
,Hartelijkheid,Variatiebehoefte,Sociabiliteit,Gedrevenheid,Product Owner
,Hartelijkheid,Vertrouwen,Sociabiliteit,Sociabiliteit,Product Owner
,Hartelijkheid,Volharding,Sociabiliteit,Gedrevenheid,Product Owner
,Hartelijkheid,Weloverwogen,Sociabiliteit,Structuur,Product Owner
,Hartelijkheid,Zelfonthulling,Sociabiliteit,Sociabiliteit,Product Owner
,Hartelijkheid,Zelfontwikkeling,Sociabiliteit,Gedrevenheid,Product Owner
,Hartelijkheid,Zelfvertoon,Sociabiliteit,Invloed,Product Owner
,Hartelijkheid,Zelfvertrouwen,Sociabiliteit,Stabiliteit,Product Owner
,Hartelijkheid,Zorgzaamheid,Sociabiliteit,Sociabiliteit,Product Owner
,Incasseringsvermogen,Nauwkeurigheid,Stabiliteit,Structuur,Product Owner
,Incasseringsvermogen,Onafhankelijkheid,Stabiliteit,Gedrevenheid,Product Owner
1.0,Incasseringsvermogen,Ordelijkheid,Stabiliteit,Structuur,Product Owner
1.0,Incasseringsvermogen,Originaliteit,Stabiliteit,Gedrevenheid,Product Owner
-1.0,Incasseringsvermogen,Positivisme,Stabiliteit,Stabiliteit,Product Owner
-1.0,Incasseringsvermogen,Regelmaat,Stabiliteit,Structuur,Product Owner
-1.0,Incasseringsvermogen,Sociaal Ontspannen,Stabiliteit,Sociabiliteit,Product Owner
1.0,Incasseringsvermogen,Status,Stabiliteit,Invloed,Product Owner
1.0,Incasseringsvermogen,Variatiebehoefte,Stabiliteit,Gedrevenheid,Product Owner
-1.0,Incasseringsvermogen,Vertrouwen,Stabiliteit,Sociabiliteit,Product Owner
1.0,Incasseringsvermogen,Volharding,Stabiliteit,Gedrevenheid,Product Owner
,Incasseringsvermogen,Weloverwogen,Stabiliteit,Structuur,Product Owner
-1.0,Incasseringsvermogen,Zelfonthulling,Stabiliteit,Sociabiliteit,Product Owner
1.0,Incasseringsvermogen,Zelfontwikkeling,Stabiliteit,Gedrevenheid,Product Owner
-1.0,Incasseringsvermogen,Zelfvertoon,Stabiliteit,Invloed,Product Owner
,Incasseringsvermogen,Zelfvertrouwen,Stabiliteit,Stabiliteit,Product Owner
,Incasseringsvermogen,Zorgzaamheid,Stabiliteit,Sociabiliteit,Product Owner
,Nauwkeurigheid,Onafhankelijkheid,Structuur,Gedrevenheid,Product Owner
,Nauwkeurigheid,Ordelijkheid,Structuur,Structuur,Product Owner
,Nauwkeurigheid,Originaliteit,Structuur,Gedrevenheid,Product Owner
,Nauwkeurigheid,Positivisme,Structuur,Stabiliteit,Product Owner
,Nauwkeurigheid,Regelmaat,Structuur,Structuur,Product Owner
,Nauwkeurigheid,Sociaal Ontspannen,Structuur,Sociabiliteit,Product Owner
,Nauwkeurigheid,Status,Structuur,Invloed,Product Owner
,Nauwkeurigheid,Variatiebehoefte,Structuur,Gedrevenheid,Product Owner
,Nauwkeurigheid,Vertrouwen,Structuur,Sociabiliteit,Product Owner
,Nauwkeurigheid,Volharding,Structuur,Gedrevenheid,Product Owner
,Nauwkeurigheid,Weloverwogen,Structuur,Structuur,Product Owner
,Nauwkeurigheid,Zelfonthulling,Structuur,Sociabiliteit,Product Owner
,Nauwkeurigheid,Zelfontwikkeling,Structuur,Gedrevenheid,Product Owner
,Nauwkeurigheid,Zelfvertoon,Structuur,Invloed,Product Owner
,Nauwkeurigheid,Zelfvertrouwen,Structuur,Stabiliteit,Product Owner
,Nauwkeurigheid,Zorgzaamheid,Structuur,Sociabiliteit,Product Owner
,Onafhankelijkheid,Ordelijkheid,Gedrevenheid,Structuur,Product Owner
,Onafhankelijkheid,Originaliteit,Gedrevenheid,Gedrevenheid,Product Owner
,Onafhankelijkheid,Positivisme,Gedrevenheid,Stabiliteit,Product Owner
,Onafhankelijkheid,Regelmaat,Gedrevenheid,Structuur,Product Owner
,Onafhankelijkheid,Sociaal Ontspannen,Gedrevenheid,Sociabiliteit,Product Owner
,Onafhankelijkheid,Status,Gedrevenheid,Invloed,Product Owner
,Onafhankelijkheid,Variatiebehoefte,Gedrevenheid,Gedrevenheid,Product Owner
,Onafhankelijkheid,Vertrouwen,Gedrevenheid,Sociabiliteit,Product Owner
,Onafhankelijkheid,Volharding,Gedrevenheid,Gedrevenheid,Product Owner
,Onafhankelijkheid,Weloverwogen,Gedrevenheid,Structuur,Product Owner
,Onafhankelijkheid,Zelfonthulling,Gedrevenheid,Sociabiliteit,Product Owner
,Onafhankelijkheid,Zelfontwikkeling,Gedrevenheid,Gedrevenheid,Product Owner
,Onafhankelijkheid,Zelfvertoon,Gedrevenheid,Invloed,Product Owner
,Onafhankelijkheid,Zelfvertrouwen,Gedrevenheid,Stabiliteit,Product Owner
,Onafhankelijkheid,Zorgzaamheid,Gedrevenheid,Sociabiliteit,Product Owner
1.0,Ordelijkheid,Originaliteit,Structuur,Gedrevenheid,Product Owner
-1.0,Ordelijkheid,Positivisme,Structuur,Stabiliteit,Product Owner
-1.0,Ordelijkheid,Regelmaat,Structuur,Structuur,Product Owner
-1.0,Ordelijkheid,Sociaal Ontspannen,Structuur,Sociabiliteit,Product Owner
1.0,Ordelijkheid,Status,Structuur,Invloed,Product Owner
1.0,Ordelijkheid,Variatiebehoefte,Structuur,Gedrevenheid,Product Owner
-1.0,Ordelijkheid,Vertrouwen,Structuur,Sociabiliteit,Product Owner
1.0,Ordelijkheid,Volharding,Structuur,Gedrevenheid,Product Owner
,Ordelijkheid,Weloverwogen,Structuur,Structuur,Product Owner
-1.0,Ordelijkheid,Zelfonthulling,Structuur,Sociabiliteit,Product Owner
1.0,Ordelijkheid,Zelfontwikkeling,Structuur,Gedrevenheid,Product Owner
-1.0,Ordelijkheid,Zelfvertoon,Structuur,Invloed,Product Owner
,Ordelijkheid,Zelfvertrouwen,Structuur,Stabiliteit,Product Owner
,Ordelijkheid,Zorgzaamheid,Structuur,Sociabiliteit,Product Owner
-1.0,Originaliteit,Positivisme,Gedrevenheid,Stabiliteit,Product Owner
-1.0,Originaliteit,Regelmaat,Gedrevenheid,Structuur,Product Owner
-1.0,Originaliteit,Sociaal Ontspannen,Gedrevenheid,Sociabiliteit,Product Owner
1.0,Originaliteit,Status,Gedrevenheid,Invloed,Product Owner
1.0,Originaliteit,Variatiebehoefte,Gedrevenheid,Gedrevenheid,Product Owner
-1.0,Originaliteit,Vertrouwen,Gedrevenheid,Sociabiliteit,Product Owner
1.0,Originaliteit,Volharding,Gedrevenheid,Gedrevenheid,Product Owner
,Originaliteit,Weloverwogen,Gedrevenheid,Structuur,Product Owner
-1.0,Originaliteit,Zelfonthulling,Gedrevenheid,Sociabiliteit,Product Owner
1.0,Originaliteit,Zelfontwikkeling,Gedrevenheid,Gedrevenheid,Product Owner
-1.0,Originaliteit,Zelfvertoon,Gedrevenheid,Invloed,Product Owner
,Originaliteit,Zelfvertrouwen,Gedrevenheid,Stabiliteit,Product Owner
,Originaliteit,Zorgzaamheid,Gedrevenheid,Sociabiliteit,Product Owner
1.0,Positivisme,Regelmaat,Stabiliteit,Structuur,Product Owner
1.0,Positivisme,Sociaal Ontspannen,Stabiliteit,Sociabiliteit,Product Owner
-1.0,Positivisme,Status,Stabiliteit,Invloed,Product Owner
-1.0,Positivisme,Variatiebehoefte,Stabiliteit,Gedrevenheid,Product Owner
1.0,Positivisme,Vertrouwen,Stabiliteit,Sociabiliteit,Product Owner
-1.0,Positivisme,Volharding,Stabiliteit,Gedrevenheid,Product Owner
,Positivisme,Weloverwogen,Stabiliteit,Structuur,Product Owner
1.0,Positivisme,Zelfonthulling,Stabiliteit,Sociabiliteit,Product Owner
-1.0,Positivisme,Zelfontwikkeling,Stabiliteit,Gedrevenheid,Product Owner
1.0,Positivisme,Zelfvertoon,Stabiliteit,Invloed,Product Owner
,Positivisme,Zelfvertrouwen,Stabiliteit,Stabiliteit,Product Owner
,Positivisme,Zorgzaamheid,Stabiliteit,Sociabiliteit,Product Owner
1.0,Regelmaat,Sociaal Ontspannen,Structuur,Sociabiliteit,Product Owner
-1.0,Regelmaat,Status,Structuur,Invloed,Product Owner
-1.0,Regelmaat,Variatiebehoefte,Structuur,Gedrevenheid,Product Owner
1.0,Regelmaat,Vertrouwen,Structuur,Sociabiliteit,Product Owner
-1.0,Regelmaat,Volharding,Structuur,Gedrevenheid,Product Owner
,Regelmaat,Weloverwogen,Structuur,Structuur,Product Owner
1.0,Regelmaat,Zelfonthulling,Structuur,Sociabiliteit,Product Owner
-1.0,Regelmaat,Zelfontwikkeling,Structuur,Gedrevenheid,Product Owner
1.0,Regelmaat,Zelfvertoon,Structuur,Invloed,Product Owner
,Regelmaat,Zelfvertrouwen,Structuur,Stabiliteit,Product Owner
,Regelmaat,Zorgzaamheid,Structuur,Sociabiliteit,Product Owner
-1.0,Sociaal Ontspannen,Status,Sociabiliteit,Invloed,Product Owner
-1.0,Sociaal Ontspannen,Variatiebehoefte,Sociabiliteit,Gedrevenheid,Product Owner
1.0,Sociaal Ontspannen,Vertrouwen,Sociabiliteit,Sociabiliteit,Product Owner
-1.0,Sociaal Ontspannen,Volharding,Sociabiliteit,Gedrevenheid,Product Owner
,Sociaal Ontspannen,Weloverwogen,Sociabiliteit,Structuur,Product Owner
1.0,Sociaal Ontspannen,Zelfonthulling,Sociabiliteit,Sociabiliteit,Product Owner
-1.0,Sociaal Ontspannen,Zelfontwikkeling,Sociabiliteit,Gedrevenheid,Product Owner
1.0,Sociaal Ontspannen,Zelfvertoon,Sociabiliteit,Invloed,Product Owner
,Sociaal Ontspannen,Zelfvertrouwen,Sociabiliteit,Stabiliteit,Product Owner
,Sociaal Ontspannen,Zorgzaamheid,Sociabiliteit,Sociabiliteit,Product Owner
1.0,Status,Variatiebehoefte,Invloed,Gedrevenheid,Product Owner
-1.0,Status,Vertrouwen,Invloed,Sociabiliteit,Product Owner
1.0,Status,Volharding,Invloed,Gedrevenheid,Product Owner
,Status,Weloverwogen,Invloed,Structuur,Product Owner
-1.0,Status,Zelfonthulling,Invloed,Sociabiliteit,Product Owner
1.0,Status,Zelfontwikkeling,Invloed,Gedrevenheid,Product Owner
-1.0,Status,Zelfvertoon,Invloed,Invloed,Product Owner
,Status,Zelfvertrouwen,Invloed,Stabiliteit,Product Owner
,Status,Zorgzaamheid,Invloed,Sociabiliteit,Product Owner
-1.0,Variatiebehoefte,Vertrouwen,Gedrevenheid,Sociabiliteit,Product Owner
1.0,Variatiebehoefte,Volharding,Gedrevenheid,Gedrevenheid,Product Owner
,Variatiebehoefte,Weloverwogen,Gedrevenheid,Structuur,Product Owner
-1.0,Variatiebehoefte,Zelfonthulling,Gedrevenheid,Sociabiliteit,Product Owner
1.0,Variatiebehoefte,Zelfontwikkeling,Gedrevenheid,Gedrevenheid,Product Owner
-1.0,Variatiebehoefte,Zelfvertoon,Gedrevenheid,Invloed,Product Owner
,Variatiebehoefte,Zelfvertrouwen,Gedrevenheid,Stabiliteit,Product Owner
,Variatiebehoefte,Zorgzaamheid,Gedrevenheid,Sociabiliteit,Product Owner
-1.0,Vertrouwen,Volharding,Sociabiliteit,Gedrevenheid,Product Owner
,Vertrouwen,Weloverwogen,Sociabiliteit,Structuur,Product Owner
1.0,Vertrouwen,Zelfonthulling,Sociabiliteit,Sociabiliteit,Product Owner
-1.0,Vertrouwen,Zelfontwikkeling,Sociabiliteit,Gedrevenheid,Product Owner
1.0,Vertrouwen,Zelfvertoon,Sociabiliteit,Invloed,Product Owner
,Vertrouwen,Zelfvertrouwen,Sociabiliteit,Stabiliteit,Product Owner
,Vertrouwen,Zorgzaamheid,Sociabiliteit,Sociabiliteit,Product Owner
,Volharding,Weloverwogen,Gedrevenheid,Structuur,Product Owner
-1.0,Volharding,Zelfonthulling,Gedrevenheid,Sociabiliteit,Product Owner
1.0,Volharding,Zelfontwikkeling,Gedrevenheid,Gedrevenheid,Product Owner
-1.0,Volharding,Zelfvertoon,Gedrevenheid,Invloed,Product Owner
,Volharding,Zelfvertrouwen,Gedrevenheid,Stabiliteit,Product Owner
,Volharding,Zorgzaamheid,Gedrevenheid,Sociabiliteit,Product Owner
,Weloverwogen,Zelfonthulling,Structuur,Sociabiliteit,Product Owner
,Weloverwogen,Zelfontwikkeling,Structuur,Gedrevenheid,Product Owner
,Weloverwogen,Zelfvertoon,Structuur,Invloed,Product Owner
,Weloverwogen,Zelfvertrouwen,Structuur,Stabiliteit,Product Owner
,Weloverwogen,Zorgzaamheid,Structuur,Sociabiliteit,Product Owner
-1.0,Zelfonthulling,Zelfontwikkeling,Sociabiliteit,Gedrevenheid,Product Owner
1.0,Zelfonthulling,Zelfvertoon,Sociabiliteit,Invloed,Product Owner
,Zelfonthulling,Zelfvertrouwen,Sociabiliteit,Stabiliteit,Product Owner
,Zelfonthulling,Zorgzaamheid,Sociabiliteit,Sociabiliteit,Product Owner
-1.0,Zelfontwikkeling,Zelfvertoon,Gedrevenheid,Invloed,Product Owner
,Zelfontwikkeling,Zelfvertrouwen,Gedrevenheid,Stabiliteit,Product Owner
,Zelfontwikkeling,Zorgzaamheid,Gedrevenheid,Sociabiliteit,Product Owner
,Zelfvertoon,Zelfvertrouwen,Invloed,Stabiliteit,Product Owner
,Zelfvertoon,Zorgzaamheid,Invloed,Sociabiliteit,Product Owner
,Zelfvertrouwen,Zorgzaamheid,Stabiliteit,Sociabiliteit,Product Owner
